Date,Code,Shortname,Open,High,Low,Close,Vol
8/1/2025,1E3.SG,SANLI ENV.SG,0.094,0.095,0.094,0.095,35
13/1/2025,1E3.SG,SANLI ENV.SG,0.087,0.087,0.087,0.087,20
14/1/2025,1E3.SG,SANLI ENV.SG,0.089,0.089,0.086,0.086,125
21/1/2025,1E3.SG,SANLI ENV.SG,0.087,0.087,0.087,0.087,0
22/1/2025,1E3.SG,SANLI ENV.SG,0.086,0.086,0.083,0.086,102
24/1/2025,1E3.SG,SANLI ENV.SG,0.083,0.083,0.083,0.083,132
4/2/2025,1E3.SG,SANLI ENV.SG,0.087,0.087,0.087,0.087,48
5/2/2025,1E3.SG,SANLI ENV.SG,0.084,0.084,0.084,0.084,100
7/2/2025,1E3.SG,SANLI ENV.SG,0.086,0.086,0.086,0.086,40
11/2/2025,1E3.SG,SANLI ENV.SG,0.084,0.084,0.084,0.084,1
13/2/2025,1E3.SG,SANLI ENV.SG,0.084,0.084,0.084,0.084,9
17/2/2025,1E3.SG,SANLI ENV.SG,0.087,0.087,0.087,0.087,67
19/2/2025,1E3.SG,SANLI ENV.SG,0.087,0.087,0.086,0.086,88
20/2/2025,1E3.SG,SANLI ENV.SG,0.087,0.087,0.087,0.087,15
21/2/2025,1E3.SG,SANLI ENV.SG,0.086,0.086,0.086,0.086,92
24/2/2025,1E3.SG,SANLI ENV.SG,0.084,0.084,0.084,0.084,3
27/2/2025,1E3.SG,SANLI ENV.SG,0.083,0.084,0.083,0.083,155
3/3/2025,1E3.SG,SANLI ENV.SG,0.083,0.087,0.083,0.087,52
10/3/2025,1E3.SG,SANLI ENV.SG,0.085,0.085,0.085,0.085,1
17/3/2025,1E3.SG,SANLI ENV.SG,0.082,0.082,0.082,0.082,10
21/3/2025,1E3.SG,SANLI ENV.SG,0.084,0.087,0.082,0.085,328
24/3/2025,1E3.SG,SANLI ENV.SG,0.082,0.084,0.082,0.084,55
25/3/2025,1E3.SG,SANLI ENV.SG,0.082,0.082,0.082,0.082,34
7/4/2025,1E3.SG,SANLI ENV.SG,0.073,0.073,0.073,0.073,0
8/4/2025,1E3.SG,SANLI ENV.SG,0.074,0.074,0.074,0.074,15
9/4/2025,1E3.SG,SANLI ENV.SG,0.074,0.074,0.074,0.074,1
10/4/2025,1E3.SG,SANLI ENV.SG,0.074,0.084,0.074,0.084,15
15/4/2025,1E3.SG,SANLI ENV.SG,0.071,0.078,0.071,0.078,106
16/4/2025,1E3.SG,SANLI ENV.SG,0.07,0.07,0.068,0.068,50
17/4/2025,1E3.SG,SANLI ENV.SG,0.072,0.075,0.072,0.075,113
22/4/2025,1E3.SG,SANLI ENV.SG,0.078,0.078,0.078,0.078,16
23/4/2025,1E3.SG,SANLI ENV.SG,0.081,0.083,0.081,0.082,151
24/4/2025,1E3.SG,SANLI ENV.SG,0.081,0.081,0.081,0.081,20
25/4/2025,1E3.SG,SANLI ENV.SG,0.084,0.09,0.084,0.09,45
30/4/2025,1E3.SG,SANLI ENV.SG,0.085,0.09,0.085,0.09,11
2/5/2025,1E3.SG,SANLI ENV.SG,0.088,0.088,0.085,0.085,65
5/5/2025,1E3.SG,SANLI ENV.SG,0.087,0.089,0.087,0.087,76
7/5/2025,1E3.SG,SANLI ENV.SG,0.09,0.09,0.087,0.087,15
13/5/2025,1E3.SG,SANLI ENV.SG,0.09,0.09,0.089,0.09,39
14/5/2025,1E3.SG,SANLI ENV.SG,0.089,0.089,0.087,0.087,126
15/5/2025,1E3.SG,SANLI ENV.SG,0.087,0.087,0.087,0.087,12
16/5/2025,1E3.SG,SANLI ENV.SG,0.088,0.088,0.088,0.088,0
20/5/2025,1E3.SG,SANLI ENV.SG,0.09,0.092,0.09,0.091,6
21/5/2025,1E3.SG,SANLI ENV.SG,0.089,0.091,0.088,0.088,117
26/5/2025,1E3.SG,SANLI ENV.SG,0.089,0.089,0.089,0.089,0
28/5/2025,1E3.SG,SANLI ENV.SG,0.088,0.088,0.088,0.088,50
29/5/2025,1E3.SG,SANLI ENV.SG,0.089,0.092,0.085,0.09,372
30/5/2025,1E3.SG,SANLI ENV.SG,0.091,0.091,0.09,0.091,228
2/6/2025,1E3.SG,SANLI ENV.SG,0.091,0.093,0.09,0.091,255
3/6/2025,1E3.SG,SANLI ENV.SG,0.09,0.091,0.09,0.091,59
4/6/2025,1E3.SG,SANLI ENV.SG,0.093,0.093,0.09,0.091,159
5/6/2025,1E3.SG,SANLI ENV.SG,0.093,0.093,0.092,0.092,81
6/6/2025,1E3.SG,SANLI ENV.SG,0.091,0.094,0.09,0.094,294
9/6/2025,1E3.SG,SANLI ENV.SG,0.094,0.096,0.094,0.096,180
10/6/2025,1E3.SG,SANLI ENV.SG,0.096,0.096,0.095,0.096,246
11/6/2025,1E3.SG,SANLI ENV.SG,0.097,0.098,0.097,0.098,75
12/6/2025,1E3.SG,SANLI ENV.SG,0.098,0.109,0.098,0.107,786
13/6/2025,1E3.SG,SANLI ENV.SG,0.102,0.107,0.102,0.107,177
16/6/2025,1E3.SG,SANLI ENV.SG,0.107,0.113,0.107,0.113,1724
17/6/2025,1E3.SG,SANLI ENV.SG,0.108,0.112,0.106,0.108,259
18/6/2025,1E3.SG,SANLI ENV.SG,0.109,0.116,0.107,0.112,1331
19/6/2025,1E3.SG,SANLI ENV.SG,0.11,0.113,0.11,0.111,486
