Date,Code,Shortname,Open,High,Low,Close,Vol
2/1/2025,S56.SG,SAMUDERASHIPPING.SG,0.815,0.825,0.815,0.82,497
3/1/2025,S56.SG,SAMUDERASHIPPING.SG,0.82,0.845,0.82,0.84,2173
6/1/2025,S56.SG,SAMUDERASHIPPING.SG,0.845,0.845,0.83,0.83,888
7/1/2025,S56.SG,SAMUDERASHIPPING.SG,0.83,0.84,0.825,0.83,361
8/1/2025,S56.SG,SAMUDERASHIPPING.SG,0.83,0.835,0.825,0.83,355
9/1/2025,S56.SG,SAMUDERASHIPPING.SG,0.82,0.825,0.81,0.815,635
10/1/2025,S56.SG,SAMUDERASHIPPING.SG,0.825,0.825,0.81,0.81,558
13/1/2025,S56.SG,SAMUDERASHIPPING.SG,0.815,0.82,0.81,0.82,301
14/1/2025,S56.SG,SAMUDERASHIPPING.SG,0.82,0.825,0.815,0.815,99
15/1/2025,S56.SG,SAMUDERASHIPPING.SG,0.815,0.82,0.815,0.815,283
16/1/2025,S56.SG,SAMUDERASHIPPING.SG,0.82,0.825,0.82,0.825,328
17/1/2025,S56.SG,SAMUDERASHIPPING.SG,0.825,0.83,0.825,0.83,236
20/1/2025,S56.SG,SAMUDERASHIPPING.SG,0.825,0.83,0.82,0.825,181
21/1/2025,S56.SG,SAMUDERASHIPPING.SG,0.825,0.825,0.82,0.82,182
22/1/2025,S56.SG,SAMUDERASHIPPING.SG,0.82,0.83,0.815,0.82,303
23/1/2025,S56.SG,SAMUDERASHIPPING.SG,0.825,0.84,0.825,0.83,618
24/1/2025,S56.SG,SAMUDERASHIPPING.SG,0.83,0.83,0.82,0.83,258
27/1/2025,S56.SG,SAMUDERASHIPPING.SG,0.825,0.825,0.815,0.82,307
28/1/2025,S56.SG,SAMUDERASHIPPING.SG,0.82,0.82,0.82,0.82,208
31/1/2025,S56.SG,SAMUDERASHIPPING.SG,0.82,0.83,0.82,0.825,84
3/2/2025,S56.SG,SAMUDERASHIPPING.SG,0.825,0.83,0.82,0.83,338
4/2/2025,S56.SG,SAMUDERASHIPPING.SG,0.83,0.83,0.82,0.825,187
5/2/2025,S56.SG,SAMUDERASHIPPING.SG,0.82,0.84,0.82,0.83,786
6/2/2025,S56.SG,SAMUDERASHIPPING.SG,0.835,0.85,0.83,0.845,1388
7/2/2025,S56.SG,SAMUDERASHIPPING.SG,0.85,0.865,0.845,0.86,3064
10/2/2025,S56.SG,SAMUDERASHIPPING.SG,0.86,0.87,0.85,0.86,1644
11/2/2025,S56.SG,SAMUDERASHIPPING.SG,0.86,0.885,0.85,0.875,2896
12/2/2025,S56.SG,SAMUDERASHIPPING.SG,0.875,0.89,0.87,0.88,2084
13/2/2025,S56.SG,SAMUDERASHIPPING.SG,0.88,0.885,0.87,0.875,1475
14/2/2025,S56.SG,SAMUDERASHIPPING.SG,0.875,0.9,0.87,0.895,2723
17/2/2025,S56.SG,SAMUDERASHIPPING.SG,0.895,0.915,0.895,0.91,1566
18/2/2025,S56.SG,SAMUDERASHIPPING.SG,0.91,0.925,0.905,0.91,1861
19/2/2025,S56.SG,SAMUDERASHIPPING.SG,0.905,0.93,0.905,0.915,1317
20/2/2025,S56.SG,SAMUDERASHIPPING.SG,0.915,0.925,0.915,0.915,849
21/2/2025,S56.SG,SAMUDERASHIPPING.SG,0.91,0.925,0.9,0.905,1204
24/2/2025,S56.SG,SAMUDERASHIPPING.SG,0.91,0.91,0.885,0.895,1396
