Date,Code,Shortname,Open,High,Low,Close,Vol
25/9/2025,8C8U.SG,CENT ACCOM REIT.SG,0.98,0.98,0.95,0.96,82087
26/9/2025,8C8U.SG,CENT ACCOM REIT.SG,0.965,0.97,0.955,0.965,22898
29/9/2025,8C8U.SG,CENT ACCOM REIT.SG,0.97,1.0,0.965,0.995,24297
30/9/2025,8C8U.SG,CENT ACCOM REIT.SG,1.0,1.04,0.98,1.04,17535
1/10/2025,8C8U.SG,CENT ACCOM REIT.SG,1.04,1.04,1.02,1.02,5633
2/10/2025,8C8U.SG,CENT ACCOM REIT.SG,1.03,1.04,1.02,1.04,15952
3/10/2025,8C8U.SG,CENT ACCOM REIT.SG,1.04,1.04,1.03,1.04,12410
6/10/2025,8C8U.SG,CENT ACCOM REIT.SG,1.04,1.04,1.03,1.03,6131
